"modules"	"0100/015/007"	"0285/015/009"	"1000/015/002"	"1005/015/008"	"1009/015/013"	"1011/015/015"	"1013/015/017"	"1015/015/019"	"1016/015/020"	"1017/015/021"	"1018/015/022"	"1019/015/023"	"1051/016/036"	"1058/016/043"	"1084/016/071"	"1089/016/076"	"1092/016/079"	"1106/016/093"	"1150/016/137"	"1155/016/142"	"1158/016/145"	"1161/016/148"	"1163/016/150"	"1184/016/171"	"1190/016/177"	"1195/016/182"	"1204/016/191"	"1435/019/073"	"1480/019/118"	"1484/019/122"	"1486/019/124"	"1500/019/138"	"1503/019/141"	"1504/019/142"	"1526/019/164"	"1535/019/173"	"1537/019/175"	"1541/019/179"	"1542/019/180"	"1543/019/181"	"1544/019/182"	"1545/019/183"	"1547/019/185"	"1551/019/189"	"1553/019/191"	"1554/019/192"	"1555/019/193"	"1556/019/194"	"1557/019/195"	"1558/019/196"	"1559/019/197"	"1563/019/201"	"1564/019/202"	"1565/019/203"	"1566/019/204"	"1567/019/205"	"1568/019/206"	"1569/019/207"	"1571/019/209"	"1573/019/211"	"1575/019/213"	"1576/019/214"	"1581/019/219"
"M1"	0.0306622007773195	0	0	0.27919858775045	0	0	-0.0102416893153143	0	0.176497520267622	0.0678137954943592	-0.0269887694582991	0	0	-0.100522193747927	0	0.110869987759787	0	0	0	0.0980649932918496	-0.0300828923065928	0.055329022047284	0	0.0746484302138071	0.00098863931064219	0.0404523433264012	0.0106992691589665	0.00374121804163519	0.00668817629272001	-0.0284312282760877	-0.172369158564353	0	0.142583837632855	0	0	0	0	0.0367790326665906	0	-0.0931664700072938	-0.000951683883025242	0	0	0	-0.129146352258208	0.0836523747035507	0.00301327812276298	0.0183071385104163	-0.0476113442298687	0.0547662949900549	0.128857563170232	0.00732049903863308	0.182987184859571	-0.0113680535221166	-0.124333648528658	0	0	0.159809047268234	-0.0540997033617307	0	0.0396854073904938	-0.0145755149279689	-0.0227658725846942
"M2"	-0.0312725571126709	0.0219546946132697	0.188430705690834	0	0.123926812273123	-0.0125996368863455	0	0	0.0558695875342785	0.198838939704415	0.0741174209575388	0.0230421702453537	0	0	0	0.0296850016870898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"M3"	0.180075445367272	0	-0.0412155653878081	0.0751566829368921	0.123532166617108	0.0747414625039027	0.0752565500430371	0.0258656027591866	0	0.0705096368644114	0.0448858616478884	0.0222042986816724	0.152396073010272	-0.122454824919654	0.169534813566786	0.177397613393938	-0.00115942657409418	0	-0.0104342686967445	0	0	0.126792659416166	-0.0272948687602774	0.0122187952972217	0.0300749406114444	0.00524872907799923	0	0	0.0868717931895187	0	-0.250633116543235	0	0	-0.00092040533258242	0	0.0038945512129036	0.00612809486426258	0.0964650343227988	0.0403478822221053	0.0103272368160763	0	0.110477527117905	0	0	0	0.225195029469217	0	0	-0.0284162923920892	0.15634330365771	0	0.05604897957567	0.0683517823902018	-0.0353230790660199	-0.0329665711362921	0.10807259545161	-0.161254336109882	0.0537379194880694	-0.0918709792478322	0	0	0.00853497690250959	-0.114059256091079
"M4"	0.0755262459799289	0.0247636885418241	-0.0230572850162689	-0.0726360930279086	0.0705105023780228	-0.0125996368863455	-0.0276553751949136	0.0343612389133421	-0.00553110522237299	0.0738528495684014	0.0452112222958165	0.0248187649942715	0.11268612168613	-0.0566420554956379	0.136550694481896	0.131302735514621	0	0	-0.0417968904839894	-0.0199584831262243	0	0.0529386619063148	-0.0262090756434059	0.0354201700016787	0.0928981104309012	0	-0.0333891804816728	0.00862117437799048	0.129616319936765	0.0179282509206478	-0.166030849469076	0	-0.0389411377067463	0.0710481488029941	0	0.0697767980161932	0.0131493052091756	0.0238586312685158	0.0491857906141182	0	0.0151054062853695	0.106895542499452	0	-0.00603853386449593	0	0.160065692826565	-0.0670957796053568	0	0.0384743111977759	0.0553637343830928	0.017316967527417	0.0560009415717793	-0.0225776502522383	-0.099656917614384	-0.0838149332166225	0.0976143428857874	-0.20853799985172	0	0	0	0	0	-0.11902227268148
"M5"	0.0889037145469853	-0.101091388805225	0	0.126818011529742	-0.0316869567650426	-0.0125996368863455	-0.0148005352208493	0.027451130126674	0.0391645200122441	0.0680236179849629	-0.0268315425994894	0.0151180862424629	-0.0489780951520284	0	0	0.071870054603274	-0.0172740815166361	0	0.103949307531234	0.0513609458387547	-0.233374923749378	0.000153635136960428	0.0293109501259314	0.136964779954529	-0.0135437721802862	0.00713398692880229	0	0	0.372274576465147	-0.00326400766991197	-0.117820225843537	0.0807152023746909	0.344310102031242	0.0129372370135545	0.018365891192945	0	-0.0309527755381249	0.16816585104544	0	-0.0328614836483356	-0.0462006278808844	-0.0808332418728326	-0.0454944659013248	-0.149256817740516	0	0.0827186462038907	-0.0239715106124745	0.0278922505469463	0	0	0.0397165615767281	0.00732049903863308	0.0483261872307401	-0.0540049774944111	-0.145620238468607	0	0.00867407507826989	0.183784477667835	-0.0262508459925179	0.132585564428812	0	-0.102582013341724	0.0122492479190521
"M6"	0	0	-0.191700846190912	0	0.211180591175605	0.130192416585383	0.0429558320761152	0	0.0560637028750273	0	0	0	0	0	0	0.0298317625806479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"M7"	0.205299994122563	0.0287280729991348	-0.159347090510657	0	0.239189679101813	0.130192416585383	0.270232112519652	0	0.0124813927821106	0	0.130553718880618	0.0990907717210854	0.0161728017911376	0	0	0.131535678853048	0	0	0	0	0	0.0364059080053782	0	0	0	0	0	0	0	0	-0.00258064698599458	0	0	0	0	0	0	0	0	0.111105966490007	0	0	0	0.00429613612624236	0	0.0434625124995835	0	0	0	0	0	0	0.0654289060161743	0	0	0	0	0.0215360949731296	0	0	0	0	0
"Not.Correlated"	0	0.0968876962969896	0	0.031190787275126	0.105238616078614	-0.00901416820858159	-0.107096550466584	0	0	0	0	0.0151180862424629	0	0	0	0.122477823830455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00540688073073836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
