gene_id	logFC	logCPM	LR	PValue	FDR	dataset_name	group_name	comparison_name
ENSG00000109182	-2.91582911362004	2.87753015832762	26.1738795203833	3.12014618432017e-07	0.00504059616076924	Adults2	NEG_M	baseline_D9
ENSG00000120694	-1.04555398258787	7.48048458894863	19.1757700091154	1.19217074458269e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000232224	-3.00386567278265	1.40424822117504	18.4360985272399	1.75697854201369e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000065534	-1.99102632225574	2.55965634419952	17.967250646196	2.24738377531697e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000186994	1.19066118533655	1.63366023147384	17.5336616767906	2.82265806517225e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000119147	-3.36073684061198	3.32338874806901	17.2599889495106	3.25979252051058e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000158023	-2.7192786764703	5.97043269282656	17.0276799118911	3.68388534825197e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000247137	-1.72876893329924	-0.234170223562448	16.6145928460713	4.57972904260611e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000158352	-1.18006419268372	1.34439298012316	16.6098247725428	4.59125678137849e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000280010	-2.08060421098731	0.139331655409733	16.5180265611468	4.81897356058081e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000171368	-2.26045027431035	5.1045973424781	16.4772067495988	4.92384737230988e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000108830	-1.83027173677316	2.66708155743965	16.4579532489952	4.97410676251372e-05	0.0669639122903409	Adults2	NEG_M	baseline_D9
ENSG00000242689	-2.09006184130301	1.43829255567952	16.1419343003777	5.87682981383394e-05	0.0730309120326826	Adults2	NEG_M	baseline_D9
ENSG00000214309	1.08403371180326	1.17697478389322	15.88111481235	6.74484058647939e-05	0.0778306426246961	Adults2	NEG_M	baseline_D9
ENSG00000188818	-1.05235386145633	2.53376529533653	15.5803292170036	7.9072953939456e-05	0.0833076999369596	Adults2	NEG_M	baseline_D9
