gene_id	logFC	logCPM	LR	PValue	FDR	dataset_name	group_name	comparison_name
ENSG00000185479	1.3142830602903	4.88815348121316	18.0021479546165	2.20655853520278e-05	0.438222525091272	Adults1	NEG_F	baseline_D2
ENSG00000138755	1.95166630408234	2.22786502761976	15.6460975665707	7.63700104470945e-05	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000248705	-0.834365184925366	0.779794931269426	13.9838649743883	0.000184386184844302	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000164850	-0.717108366995543	1.5527332609337	13.9642877483836	0.000186316239226815	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000130701	0.701506086974152	3.86571149502152	13.8615380752511	0.000196784781105291	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000179930	0.908659213601773	1.36212529068023	13.6323948649854	0.000222316121330281	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000235413	-1.05791870387652	-0.0445627240871311	13.4791907405817	0.000241223818223988	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000214553	0.977840263736428	3.57840929053691	13.3567018030397	0.000257500767752821	0.639245655946379	Adults1	NEG_F	baseline_D2
ENSG00000233539	0.817464020990794	-0.0440319306117034	13.0589234581226	0.000301842877011034	0.666066615271016	Adults1	NEG_F	baseline_D2
ENSG00000135697	0.831375065635216	3.68298957113284	12.3694498580666	0.000436416180449177	0.799194939266817	Adults1	NEG_F	baseline_D2
ENSG00000134755	0.958938770462204	5.22190495158755	12.3429464596373	0.000442655807247482	0.799194939266817	Adults1	NEG_F	baseline_D2
ENSG00000186847	2.63419594424295	5.9876160923357	11.9885303458101	0.00053528987973396	0.885904750959704	Adults1	NEG_F	baseline_D2
ENSG00000241119	-0.875653832760788	-0.0765217879775243	11.6994591302139	0.000625182676800985	0.938680372629027	Adults1	NEG_F	baseline_D2
ENSG00000138411	0.589244236412802	4.28824180668131	11.5938347792162	0.000661708218368901	0.938680372629027	Adults1	NEG_F	baseline_D2
ENSG00000272040	-0.776107389889229	-0.444647756600194	10.902307149892	0.00096044560043681	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000151967	-1.02494761411118	-0.0339877808046772	10.5479035455077	0.00116319948032727	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000259702	1.14077784307133	-0.13180103753105	10.5337933942502	0.00117211381394428	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000186832	1.89584650363994	6.26702405954398	10.5066372986512	0.0011894651692876	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000170390	0.606105910930936	1.25450536428332	10.2933463982428	0.00133510743453801	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000228445	-0.89916128103761	0.539442245877984	10.1378655922445	0.00145254256509482	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000157514	0.50101154989699	5.92821389393812	10.1059717672486	0.00147789643059688	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000246898	0.741390034181787	1.75857303302693	9.87551266285614	0.0016749292210608	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000141232	0.416088220856618	5.89251589353033	9.5783258098677	0.00196887864018524	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000266541	-0.87076635844676	0.459870723480448	9.47631576646335	0.00208141547444887	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000180209	0.655413493025096	1.14496016533925	9.19033269013307	0.00243296665015639	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000263508	0.618217021170383	0.0978491597421012	9.15602205669881	0.0024790087821364	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000189419	0.697926800742712	0.104513464166634	9.1492582710561	0.00248818907228866	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000151726	0.596467194665263	6.38466024890707	9.13113344374602	0.00251295985585686	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000171914	0.447308384049644	4.24714045291879	9.0031800038625	0.00269510244544358	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000118156	1.11181793233884	0.0306109389792038	8.96131737137525	0.00275755979223801	0.99996606699245	Adults1	NEG_F	baseline_D2
ENSG00000257438	-0.677451255503075	-0.336928676285125	8.93057119090683	0.00280436631922651	0.99996606699245	Adults1	NEG_F	baseline_D2
