gene_id	logFC	logCPM	LR	PValue	FDR	dataset_name	group_name	comparison_name
ENSG00000186832	3.03237921323285	6.26702405954398	16.5936781068607	4.63051158234445e-05	0.708998383599387	Adults1	POS_F	baseline_D2
ENSG00000134755	1.22388557219104	5.22190495158755	15.2599290338445	9.36829701964347e-05	0.708998383599387	Adults1	POS_F	baseline_D2
ENSG00000185479	1.33084263480191	4.88815348121316	14.4685663618272	0.000142518060836645	0.708998383599387	Adults1	POS_F	baseline_D2
ENSG00000120149	1.27443911462892	0.600342870735924	14.0813731239664	0.000175068953044321	0.708998383599387	Adults1	POS_F	baseline_D2
ENSG00000188089	1.48733370368015	1.24476224506176	13.7508834123887	0.000208722634798717	0.708998383599387	Adults1	POS_F	baseline_D2
ENSG00000125378	1.47354630405816	1.14263869734933	13.7022395121172	0.000214198907431839	0.708998383599387	Adults1	POS_F	baseline_D2
ENSG00000162722	-1.23376825626901	-0.0869830677663428	13.1312325496064	0.00029041365820578	0.737384509162393	Adults1	POS_F	baseline_D2
ENSG00000132535	1.00862747719928	2.34521411547141	13.0890116188431	0.000297033034909322	0.737384509162393	Adults1	POS_F	baseline_D2
ENSG00000253522	-2.16385843203114	1.93668979613827	12.5929894655653	0.000387196336798659	0.853410045544786	Adults1	POS_F	baseline_D2
ENSG00000180316	1.53543606667975	0.446158960418393	12.3852853790681	0.000432730493976202	0.853410045544786	Adults1	POS_F	baseline_D2
ENSG00000229704	-1.09540286230159	-0.503434110271	11.9520684418496	0.000545867465627999	0.853410045544786	Adults1	POS_F	baseline_D2
ENSG00000154277	1.01830219746386	0.551799539832281	11.9306767474591	0.000552171150220431	0.853410045544786	Adults1	POS_F	baseline_D2
ENSG00000112852	1.1007099167643	1.27982471824122	11.9090229924479	0.000558626918030323	0.853410045544786	Adults1	POS_F	baseline_D2
ENSG00000162078	-0.808291960062168	5.5288540930862	11.5572468022839	0.000674857084696188	0.957332978719021	Adults1	POS_F	baseline_D2
ENSG00000134757	1.15527175629109	7.10308265944637	11.3510078660742	0.000754070360360235	0.998389157116952	Adults1	POS_F	baseline_D2
ENSG00000169474	2.17150940141193	4.75386356005599	10.5949380751136	0.00113397697150208	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000168874	-1.30042732177212	3.11086080674158	10.1903701751968	0.00141175971581149	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000198939	0.95771694105519	0.602197647588278	10.1062576401484	0.00147766719818863	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000080644	1.28112757354291	-0.0839802865929532	9.75399978405964	0.00178932970692948	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000081277	0.844492480306592	6.62703101186762	9.74117562407437	0.00180185620170763	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000159387	1.165984268654	1.08686653655335	9.68315288933993	0.00185965242090652	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000228223	0.917384900351921	1.19818226570808	9.59571960494289	0.00195031476217014	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000256134	-0.963207846139059	0.561378517887341	9.56457669804629	0.00198367935341834	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000165731	1.68519309227636	1.79285099196411	9.53551008693956	0.00201534154468286	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000263606	-0.971344300107076	0.621556013316606	9.49520270011223	0.00206009823155039	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000147465	0.557458439516559	0.908037764199751	9.30792407882919	0.0022816485971513	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000204421	2.344778750978	0.967354936580521	9.23255231031981	0.00237750007627757	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000115525	-1.04825791258739	3.6183329873118	9.22431938408192	0.0023882145598385	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000178363	1.84667950458945	4.72921004933907	9.18321468375217	0.00244244656983777	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000116544	1.09285937711903	-0.312169015954227	9.16998269536929	0.00246016895672281	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000066248	0.919251999252774	3.25326221392427	9.15579793222516	0.00247931242843931	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000214491	1.1742101733413	0.188800785374011	8.91644027372014	0.00282614838946019	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000196542	0.917159852494071	3.12949926228564	8.77983442694524	0.00304578844590528	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000234423	0.946623621701383	0.876623532592947	8.74659404611036	0.003101808417387	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000230650	1.18442825328578	-0.419044142080203	8.73026266591206	0.00312971407186898	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000137440	1.19312388201176	5.43143765054083	8.69069311590752	0.00319838974646658	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000250588	1.10221197759539	0.811556129604905	8.57801598616815	0.00340245905059604	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000227948	0.748990860469886	0.0264167115050547	8.39074830340824	0.00377135616819937	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000183090	-0.988155861029414	-0.47291542904756	8.37169027090954	0.00381110990778987	0.999928903275871	Adults1	POS_F	baseline_D2
ENSG00000152661	1.2720550705933	2.22261285456455	8.35719510420695	0.00384163101905698	0.999928903275871	Adults1	POS_F	baseline_D2
