gene_id	logFC	logCPM	F	PValue	FDR	group_name
ENSG00000254610	-0.670203376062894	1.59542222156689	20.6312151756078	0.000367615885792199	0.31034830659992	Adults3_POS_F
ENSG00000272543	-1.54976884367274	-2.44209842508388	20.2512622286214	0.000400152963523491	0.31034830659992	Adults3_POS_F
ENSG00000234432	-0.521836643947251	3.51717402254168	20.1486395951145	0.000409492384044939	0.31034830659992	Adults3_POS_F
ENSG00000170581	0.337874049751271	6.72115570485612	20.0996874467592	0.000414034237970295	0.31034830659992	Adults3_POS_F
ENSG00000076053	0.432277609148298	3.42359136672231	19.9110308051203	0.000432080073486748	0.31034830659992	Adults3_POS_F
ENSG00000179085	-0.423746752659129	5.01420160710946	19.8236867478732	0.000440735593589872	0.31034830659992	Adults3_POS_F
ENSG00000233483	-0.538863928649012	1.47417457458101	19.7976578184474	0.000443352861490407	0.31034830659992	Adults3_POS_F
ENSG00000172086	0.312516011133348	5.00424397961915	19.4935438273457	0.0004752742705198	0.31034830659992	Adults3_POS_F
ENSG00000163743	0.426395527056474	3.6283449501537	19.4110234249353	0.000484379904033238	0.31034830659992	Adults3_POS_F
ENSG00000113643	0.301352991075639	5.78111947236728	19.2977345156679	0.000497204535312699	0.31034830659992	Adults3_POS_F
ENSG00000171847	-1.01159253543416	-0.6170903879625	19.0971799385099	0.000520863224169553	0.31034830659992	Adults3_POS_F
ENSG00000165169	0.40955403926915	5.07662746545668	18.9780781765417	0.00053551611428707	0.31034830659992	Adults3_POS_F
ENSG00000116266	0.329141868321891	5.17008805223908	18.9663812006027	0.000536980200199422	0.31034830659992	Adults3_POS_F
ENSG00000132749	-0.635748562742174	3.44440372871926	18.8316710761734	0.000554172770209054	0.31034830659992	Adults3_POS_F
ENSG00000202198	-1.81629476213566	0.820206196910773	18.7921754191108	0.000559331142977739	0.31034830659992	Adults3_POS_F
ENSG00000102710	0.332464933089123	4.61275867395144	18.5643639888476	0.000590168786074306	0.31034830659992	Adults3_POS_F
ENSG00000105609	0.852319237583587	1.0311514157543	18.4157317245723	0.000611326730192539	0.31034830659992	Adults3_POS_F
ENSG00000235109	0.594452023108403	4.99994552155442	18.3508521122889	0.000620831049301791	0.31034830659992	Adults3_POS_F
ENSG00000112081	0.30416449518342	7.35917533525961	18.3118324511409	0.000626627739527825	0.31034830659992	Adults3_POS_F
ENSG00000120925	0.257894333184971	4.91537101426393	18.2589404865111	0.000634583506900103	0.31034830659992	Adults3_POS_F
ENSG00000225614	-0.568196050825337	4.62447364738674	18.1775411668119	0.000647052006946212	0.31034830659992	Adults3_POS_F
ENSG00000221821	-0.417183874151213	3.73208876458729	18.1508644647007	0.000651198522636639	0.31034830659992	Adults3_POS_F
ENSG00000058056	-0.744949490914666	3.89532466762476	18.1085451462819	0.000657838425072997	0.31034830659992	Adults3_POS_F
ENSG00000047621	0.425900220443634	3.75334276685594	18.0708655283045	0.000663815022586651	0.31034830659992	Adults3_POS_F
ENSG00000159082	0.590215482444158	3.4899911498966	18.0446949514684	0.000668002334861554	0.31034830659992	Adults3_POS_F
ENSG00000273344	-0.387362863248878	4.65592470918172	17.9430825245643	0.0006845467485838	0.31034830659992	Adults3_POS_F
ENSG00000188725	0.283663291551363	5.2954754580817	17.8651686171417	0.000697547614382056	0.31034830659992	Adults3_POS_F
ENSG00000224418	-1.03899803554485	1.85666936304946	17.8644291739421	0.000697672333396581	0.31034830659992	Adults3_POS_F
ENSG00000144485	-1.0752816945391	6.87632511023016	17.8077709941259	0.000707304284317091	0.31034830659992	Adults3_POS_F
ENSG00000138759	-0.606719356974771	4.58856731175118	17.7845914888869	0.000711288222756021	0.31034830659992	Adults3_POS_F
ENSG00000135698	0.520536229775288	3.47726345912221	17.6179750496462	0.00074068577971372	0.31034830659992	Adults3_POS_F
ENSG00000116001	0.311764279128907	5.27250183012714	17.5245052536443	0.000757779520485991	0.31034830659992	Adults3_POS_F
ENSG00000224094	-1.25055620204022	-0.655616818159807	17.4780108108458	0.000766448748243551	0.31034830659992	Adults3_POS_F
ENSG00000161048	0.441507101433787	3.4425274441181	17.338334952621	0.000793176533854603	0.31034830659992	Adults3_POS_F
ENSG00000249773	-1.49093536033401	-1.98508649131423	17.3373417060035	0.000793370345705638	0.31034830659992	Adults3_POS_F
ENSG00000248121	-0.636538744637117	1.18414760356857	17.1812646997062	0.000824503930629321	0.31034830659992	Adults3_POS_F
ENSG00000275783	-1.52125243652737	1.86941050295134	17.0974056834675	0.000841802743641027	0.31034830659992	Adults3_POS_F
ENSG00000211821	3.94043650893472	-3.52829277653558	23.1449660068603	0.000858726909486612	0.31034830659992	Adults3_POS_F
ENSG00000136536	0.352900604970977	5.84864121820433	16.9678440235753	0.000869344922469197	0.31034830659992	Adults3_POS_F
ENSG00000108688	3.35633937474479	-3.62472097491687	22.9838046437136	0.000879628349744343	0.31034830659992	Adults3_POS_F
ENSG00000128731	-0.318409296204432	6.78293270714053	16.8850307815939	0.000887484533660982	0.31034830659992	Adults3_POS_F
ENSG00000102870	-0.31141461415169	5.86759669411922	16.8354118009923	0.000898558752076336	0.31034830659992	Adults3_POS_F
ENSG00000100519	0.272713060548069	5.67057225162643	16.8261964002722	0.00090063270843909	0.31034830659992	Adults3_POS_F
ENSG00000164933	0.271748623819794	3.55426291694279	16.7692452304049	0.000913570888734233	0.31034830659992	Adults3_POS_F
ENSG00000198814	0.456115064866608	6.00824928762065	16.7232348364783	0.000924177647406716	0.31034830659992	Adults3_POS_F
ENSG00000138768	0.290590636906592	6.38708852512813	16.6983352127293	0.000929975969795095	0.31034830659992	Adults3_POS_F
ENSG00000164684	-0.50426875988967	3.93796408138685	16.6398527208424	0.000943757691624817	0.31034830659992	Adults3_POS_F
ENSG00000273084	-0.632760155254873	1.90699731893887	16.5898662684856	0.000955721139736737	0.31034830659992	Adults3_POS_F
ENSG00000131732	0.31634550380585	4.1755505104492	16.4217548304533	0.000997236632467703	0.31034830659992	Adults3_POS_F
ENSG00000164985	-0.47940760561602	5.75157460826961	16.3812567075588	0.00100754113095556	0.31034830659992	Adults3_POS_F
ENSG00000170540	0.346281924263274	5.98330083069814	16.0905645817391	0.00108515498319675	0.31034830659992	Adults3_POS_F
ENSG00000136160	1.34837955693391	0.289872647446932	16.0711394676743	0.00109057857067485	0.31034830659992	Adults3_POS_F
ENSG00000254685	0.399412775398149	3.34335740272556	16.0259736421027	0.00110330841941129	0.31034830659992	Adults3_POS_F
ENSG00000082146	0.431926675946752	3.15535061246655	16.0254443081713	0.00110345860695792	0.31034830659992	Adults3_POS_F
ENSG00000238043	-2.79271559516309	-3.03868627289639	16.4470283470155	0.00112488473963725	0.31034830659992	Adults3_POS_F
ENSG00000263326	-2.19888184288706	-2.70620232222629	15.9329215163448	0.00113007008676193	0.31034830659992	Adults3_POS_F
ENSG00000197102	-0.384913875737988	8.41054920041236	15.8565124801688	0.00115259684007896	0.31034830659992	Adults3_POS_F
ENSG00000102931	-0.422703155012974	2.27053821825682	15.8534995849637	0.00115349548333556	0.31034830659992	Adults3_POS_F
ENSG00000271430	0.7534182665373	0.91803470734383	15.783855066589	0.00117449133907411	0.31034830659992	Adults3_POS_F
ENSG00000074755	-0.25976520591897	6.88896093891424	15.7278627131144	0.00119168628976803	0.31034830659992	Adults3_POS_F
ENSG00000156976	0.438294884527649	7.01840586388659	15.5622259545593	0.00124424910120027	0.31034830659992	Adults3_POS_F
ENSG00000237732	-0.493810241540245	1.11635624612827	15.5560616200975	0.00124625546948941	0.31034830659992	Adults3_POS_F
ENSG00000164342	0.411997644282402	4.57120747661564	15.5460101565744	0.00124953490216035	0.31034830659992	Adults3_POS_F
ENSG00000114209	0.347012234740633	5.47722560119716	15.53877901224	0.00125190022420027	0.31034830659992	Adults3_POS_F
ENSG00000116977	0.338695613129032	6.64732100752832	15.5370722056487	0.0012524592652325	0.31034830659992	Adults3_POS_F
ENSG00000086666	0.311652623915954	5.9794734827034	15.4939148685996	0.00126668946672513	0.31034830659992	Adults3_POS_F
ENSG00000151657	0.349022474776287	3.11455530658103	15.4932747831451	0.0012669018978672	0.31034830659992	Adults3_POS_F
ENSG00000163687	0.844919179323618	1.50488175026502	15.3776722747181	0.00130593974632965	0.31034830659992	Adults3_POS_F
ENSG00000234769	0.759222143424004	0.62414216962043	15.2997480465678	0.00133302439709362	0.31034830659992	Adults3_POS_F
ENSG00000143164	0.205360180123173	5.58119154043624	15.2918766009279	0.00133579561057865	0.31034830659992	Adults3_POS_F
ENSG00000182612	0.732968342442367	1.29974638171237	15.2353484503286	0.00135589009373018	0.31034830659992	Adults3_POS_F
ENSG00000182919	0.341242910822018	4.62462688471564	15.1388828527637	0.00139097914464055	0.31034830659992	Adults3_POS_F
ENSG00000116285	0.477354019022824	4.74021058746872	15.0955691250822	0.00140706890686293	0.31034830659992	Adults3_POS_F
ENSG00000151240	-0.416428386316181	4.67825282915129	15.0901705532595	0.00140908908532041	0.31034830659992	Adults3_POS_F
ENSG00000253948	-0.823878485167697	0.674113747399667	15.0778049703317	0.00141372878386635	0.31034830659992	Adults3_POS_F
ENSG00000152422	0.387825162942648	2.79554534788674	15.0701495328268	0.00141660987798461	0.31034830659992	Adults3_POS_F
ENSG00000185275	-0.699440717634874	0.226247719243738	15.0144305850024	0.00143778147025132	0.31034830659992	Adults3_POS_F
ENSG00000271380	-0.467346460203059	0.878707623483366	14.8462196744674	0.00150390880895177	0.31034830659992	Adults3_POS_F
ENSG00000161551	0.515921825779052	1.90460407630466	14.8246506957442	0.00151263520451973	0.31034830659992	Adults3_POS_F
ENSG00000127947	0.497904687930227	4.95248524314687	14.7957366197621	0.00152442363333047	0.31034830659992	Adults3_POS_F
ENSG00000243232	-0.730173946077372	2.30752879616522	14.7305150226861	0.00155139991199318	0.31034830659992	Adults3_POS_F
ENSG00000114126	-0.237122697741121	5.8134829956485	14.7223352789652	0.0015548212310903	0.31034830659992	Adults3_POS_F
ENSG00000273061	-0.912633829814859	-0.531843721420609	14.650934168778	0.00158505255851485	0.31034830659992	Adults3_POS_F
ENSG00000178904	0.307929067034571	3.95737884742287	14.6411454930165	0.0015892488964607	0.31034830659992	Adults3_POS_F
ENSG00000180720	-0.901880225302393	1.62241857787049	14.6374091492468	0.00159085396716291	0.31034830659992	Adults3_POS_F
ENSG00000279583	-0.512025652712877	1.12882752125091	14.6314462771539	0.00159341933200171	0.31034830659992	Adults3_POS_F
ENSG00000033030	0.263312949582672	4.42785859530592	14.6228337536605	0.00159713293541663	0.31034830659992	Adults3_POS_F
ENSG00000108651	0.302829560228252	4.81415301815085	14.6178223861077	0.00159929829225293	0.31034830659992	Adults3_POS_F
ENSG00000235501	-0.633860925691247	2.45341360888102	14.5815587200098	0.00161506715318556	0.31034830659992	Adults3_POS_F
ENSG00000231993	-1.17348276525032	2.65575547091978	14.5440330706549	0.00163157094880129	0.31034830659992	Adults3_POS_F
ENSG00000118263	0.407155305098481	3.87762581010917	14.5300878071612	0.00163775283040383	0.31034830659992	Adults3_POS_F
ENSG00000153130	0.305965895059329	5.15284215739291	14.5079620155036	0.00164761577417406	0.31034830659992	Adults3_POS_F
ENSG00000132563	-1.13670024616886	1.09802390232742	14.4848125867283	0.00165800730186374	0.31034830659992	Adults3_POS_F
ENSG00000104899	0.737057549767603	1.96952305404926	14.4633038810252	0.00166772908103793	0.31034830659992	Adults3_POS_F
ENSG00000100154	-0.432035532596691	3.15695678128114	14.4459223167019	0.00167563273764556	0.31034830659992	Adults3_POS_F
ENSG00000058272	0.393544191221703	5.02947893455089	14.4406119954888	0.00167805589766337	0.31034830659992	Adults3_POS_F
ENSG00000147601	0.343411901575636	4.01197869361888	14.3692623569219	0.00171100257517936	0.31034830659992	Adults3_POS_F
ENSG00000125772	0.511384268703214	5.78301803431556	14.3235127117769	0.00173251457756702	0.31034830659992	Adults3_POS_F
ENSG00000227063	0.556526459574724	2.83958992559706	14.2842143738031	0.00175123862054551	0.31034830659992	Adults3_POS_F
ENSG00000130770	-0.411138458623392	7.09995033887003	14.26988868717	0.00175812130725715	0.31034830659992	Adults3_POS_F
ENSG00000176907	0.546648024448674	5.09100304555146	14.2554178125027	0.00176510496083014	0.31034830659992	Adults3_POS_F
ENSG00000228544	-0.410637090583196	1.66009860995388	14.2481709572427	0.0017686141357806	0.31034830659992	Adults3_POS_F
ENSG00000163935	-0.303551164139499	4.65747404567979	14.2341545726395	0.0017754238584549	0.31034830659992	Adults3_POS_F
ENSG00000172301	-0.560226973761266	5.15276143324577	14.2293316007791	0.00177777393552123	0.31034830659992	Adults3_POS_F
ENSG00000138496	0.413932109404356	7.06446694214459	14.1304726729279	0.00182673194745904	0.31034830659992	Adults3_POS_F
ENSG00000198898	0.316721900162273	6.39642701146294	14.1185076502381	0.00183276063164528	0.31034830659992	Adults3_POS_F
ENSG00000266844	-3.07268538133215	-3.46678225584537	14.5089643969776	0.00183784432307416	0.31034830659992	Adults3_POS_F
ENSG00000234965	-1.34611530233821	4.29422362247982	14.1070208735544	0.00183856962079865	0.31034830659992	Adults3_POS_F
ENSG00000277394	-1.57839268437918	-0.645565292672544	14.0917847458544	0.00184630699699066	0.31034830659992	Adults3_POS_F
ENSG00000169251	0.243076193051699	5.05602738822115	14.0528956673422	0.00186622433892376	0.31034830659992	Adults3_POS_F
ENSG00000182054	-0.314563477889854	8.14639105524558	13.9946565478547	0.00189651015979757	0.31034830659992	Adults3_POS_F
ENSG00000277235	-1.99048546420724	0.105065273585596	13.982442951991	0.00190293214103098	0.31034830659992	Adults3_POS_F
ENSG00000117650	-0.810880790323836	3.73028315546855	13.9699183285615	0.00190954333291158	0.31034830659992	Adults3_POS_F
ENSG00000170500	-0.731836496573956	3.0089270098032	13.9692406223687	0.00190990180739872	0.31034830659992	Adults3_POS_F
ENSG00000171469	0.314694990298398	4.47239991444492	13.9403914487716	0.00192523279210974	0.31034830659992	Adults3_POS_F
ENSG00000139350	0.358763226758916	3.9148307081986	13.9169729439884	0.00193778068025857	0.31034830659992	Adults3_POS_F
ENSG00000033178	0.411134562180633	5.38168211108815	13.9126875907174	0.00194008686224591	0.31034830659992	Adults3_POS_F
ENSG00000115919	0.683589386879357	6.06471421254321	13.9057908269307	0.00194380493722668	0.31034830659992	Adults3_POS_F
ENSG00000170430	-0.320408644781214	4.77556267288898	13.8901947848532	0.00195224272239482	0.31034830659992	Adults3_POS_F
ENSG00000124172	-0.256245410566136	6.36540844047489	13.8432963279631	0.00197786757028941	0.31034830659992	Adults3_POS_F
ENSG00000101888	0.357066799529166	4.06278726330141	13.8220120072089	0.0019896230295295	0.31034830659992	Adults3_POS_F
ENSG00000180628	0.237863468591042	5.83590560972407	13.7827175167878	0.00201153479968638	0.31034830659992	Adults3_POS_F
ENSG00000183340	0.401573253785414	3.4295743945524	13.7780111708155	0.00201417753657837	0.31034830659992	Adults3_POS_F
ENSG00000125995	-0.322981675906421	6.06995242702537	13.7728527097086	0.00201707868084535	0.31034830659992	Adults3_POS_F
ENSG00000122008	0.297562233061653	3.39966075509012	13.7122726517905	0.0020515069317944	0.31034830659992	Adults3_POS_F
ENSG00000120656	0.419075393956187	3.58882160859207	13.694427036531	0.00206177574276068	0.31034830659992	Adults3_POS_F
ENSG00000010318	-0.367623651331649	3.78415061139885	13.6715625414654	0.00207501800900488	0.31034830659992	Adults3_POS_F
ENSG00000152683	0.305238966754541	4.85408945837868	13.6711450301125	0.00207526071297934	0.31034830659992	Adults3_POS_F
ENSG00000104131	0.271743347703091	5.13862125005647	13.6660627841173	0.00207821766663461	0.31034830659992	Adults3_POS_F
ENSG00000114544	-0.26513412077474	5.55304855791723	13.6512764003108	0.00208684794913779	0.31034830659992	Adults3_POS_F
ENSG00000167522	-0.225527299099642	7.64768762658714	13.6479252864734	0.00208880953065775	0.31034830659992	Adults3_POS_F
ENSG00000115875	0.262837456036441	6.06089950388752	13.6445660778553	0.0020907779536144	0.31034830659992	Adults3_POS_F
ENSG00000259781	0.531278136861907	2.25840098987737	13.5961385711991	0.00211939095202941	0.31034830659992	Adults3_POS_F
ENSG00000133858	0.36873246646155	4.28184465655712	13.5877298338484	0.00212440439490792	0.31034830659992	Adults3_POS_F
ENSG00000178750	0.444720513099127	1.55078628844315	13.5796853346635	0.00212921328996155	0.31034830659992	Adults3_POS_F
ENSG00000123552	0.398350898316602	2.86565835623415	13.4895855900612	0.00218392753764075	0.31034830659992	Adults3_POS_F
ENSG00000122435	0.371742102209691	2.2939775379023	13.4671325587555	0.00219780999420066	0.31034830659992	Adults3_POS_F
ENSG00000120370	0.355749970905351	3.08289903979278	13.4587594772467	0.00220301262903404	0.31034830659992	Adults3_POS_F
ENSG00000100554	0.228991077686132	5.30028980551937	13.4569992688219	0.00220410811856006	0.31034830659992	Adults3_POS_F
ENSG00000125846	0.329437056618327	3.17831442352986	13.455667362345	0.00220493746006062	0.31034830659992	Adults3_POS_F
ENSG00000158417	0.24684941392379	6.46415986939035	13.4239419283915	0.00222479723964315	0.31034830659992	Adults3_POS_F
ENSG00000198001	0.33598695373777	4.30203441908343	13.4140809778148	0.00223101144593393	0.31034830659992	Adults3_POS_F
ENSG00000270006	-0.882907429607571	-0.635211462592073	13.3831873191729	0.00225060820394984	0.31034830659992	Adults3_POS_F
ENSG00000234484	2.05514993264001	-2.73801170184569	13.7456938517642	0.00225220588847917	0.31034830659992	Adults3_POS_F
ENSG00000113312	0.230478227952267	5.41421834047894	13.3586188199468	0.00226633244854009	0.31034830659992	Adults3_POS_F
ENSG00000211450	-0.294601284611486	6.06523225647869	13.3194234602505	0.00229167733589943	0.31034830659992	Adults3_POS_F
ENSG00000096060	0.473097408036646	4.82031953815888	13.3189591476505	0.00229197949897468	0.31034830659992	Adults3_POS_F
ENSG00000198406	0.587847679873921	1.21208478693844	13.3185301278232	0.00229225873464531	0.31034830659992	Adults3_POS_F
ENSG00000130559	-0.375878644276788	6.835967192675	13.3125930070865	0.00229612699497383	0.31034830659992	Adults3_POS_F
ENSG00000197223	0.282487077513764	4.40450618042402	13.2934517146747	0.00230864889061711	0.31034830659992	Adults3_POS_F
ENSG00000132326	-0.455274273104037	6.33325008464238	13.2741338400724	0.00232136506106859	0.31034830659992	Adults3_POS_F
ENSG00000075790	0.380163391547441	5.91419151689162	13.2565550745883	0.00233300567019413	0.31034830659992	Adults3_POS_F
ENSG00000214357	-0.521358733601164	4.78697846281437	13.2482556841452	0.0023385245511614	0.31034830659992	Adults3_POS_F
ENSG00000151276	-0.345499498547375	5.69056776809206	13.2392794613402	0.00234451021958542	0.31034830659992	Adults3_POS_F
ENSG00000155506	-0.237696906748498	8.04722324264363	13.2323189431153	0.00234916373314221	0.31034830659992	Adults3_POS_F
ENSG00000171928	0.283910179015295	5.68377155828937	13.2302207820329	0.00235056853533909	0.31034830659992	Adults3_POS_F
ENSG00000140471	0.355658852357082	3.12576463234188	13.2263027390454	0.00235319437807795	0.31034830659992	Adults3_POS_F
ENSG00000137500	0.331961082921131	4.37849456458377	13.2251856040992	0.00235394368424263	0.31034830659992	Adults3_POS_F
ENSG00000125458	-0.354809767488749	4.32660604487643	13.1826630700968	0.00238266787672425	0.31034830659992	Adults3_POS_F
ENSG00000162775	-0.320891651813479	3.80001549788224	13.1647264006263	0.00239490351354527	0.31034830659992	Adults3_POS_F
ENSG00000234518	0.575442012621914	0.891985136685459	13.1620880200992	0.00239670932407242	0.31034830659992	Adults3_POS_F
ENSG00000148291	-0.401321436764998	4.43805393113245	13.1202485652905	0.00242555378723847	0.31034830659992	Adults3_POS_F
ENSG00000101470	-1.11334277744679	0.941079250893584	13.1081368787445	0.0024339771919468	0.31034830659992	Adults3_POS_F
ENSG00000130517	-0.303570426842682	5.66000434681231	13.1057059078085	0.00243567188175108	0.31034830659992	Adults3_POS_F
ENSG00000115540	0.369973208579193	3.86254729423332	13.1045086957761	0.00243650698074096	0.31034830659992	Adults3_POS_F
ENSG00000184908	-1.14200110733401	1.5404650940523	13.090946637397	0.00244598977405902	0.31034830659992	Adults3_POS_F
ENSG00000114354	0.313305532630708	6.34108461007517	13.0667153484267	0.00246303729540099	0.31034830659992	Adults3_POS_F
ENSG00000163565	0.344180615301838	7.36364620641679	13.0644501319924	0.00246463784271566	0.31034830659992	Adults3_POS_F
ENSG00000260916	0.327274116317629	5.1904544460889	13.0559192090877	0.00247067620797856	0.31034830659992	Adults3_POS_F
ENSG00000111237	0.281003293115747	5.59768706639411	13.0295802159864	0.00248942589028386	0.31034830659992	Adults3_POS_F
ENSG00000273619	-0.588748884273695	2.34530826432608	13.0170973478015	0.00249836841141141	0.31034830659992	Adults3_POS_F
ENSG00000138459	0.271408598214762	4.95362924131373	13.0025146276348	0.00250886151965464	0.31034830659992	Adults3_POS_F
ENSG00000173253	-0.484481870365473	4.55875005306854	12.9897096180505	0.00251811679244068	0.31034830659992	Adults3_POS_F
ENSG00000247970	-1.3139340120277	-2.15889084353046	12.9803373726653	0.00252491551921133	0.31034830659992	Adults3_POS_F
ENSG00000060069	-0.216648979792514	6.4480035068898	12.966373488898	0.00253508381640272	0.31034830659992	Adults3_POS_F
ENSG00000174405	0.285241230821539	4.32741158297354	12.9310952086699	0.00256098099761675	0.310879701276322	Adults3_POS_F
ENSG00000205707	0.351000678317667	3.41224666839637	12.8904656562027	0.00259117991539562	0.310879701276322	Adults3_POS_F
ENSG00000255198	-0.552151951260307	1.49871881910886	12.8844693663132	0.00259567100277356	0.310879701276322	Adults3_POS_F
ENSG00000163346	-0.289428782906802	7.17311480805194	12.8588491118979	0.00261495996265135	0.310879701276322	Adults3_POS_F
ENSG00000181929	0.258392677971145	5.30632716440137	12.8514985889455	0.00262052407055639	0.310879701276322	Adults3_POS_F
ENSG00000132109	0.348096372837605	5.2099977371745	12.8501105459617	0.00262157628455581	0.310879701276322	Adults3_POS_F
ENSG00000112237	0.322569389945992	5.48196737300322	12.8234529589607	0.0026418777259132	0.310879701276322	Adults3_POS_F
ENSG00000072849	0.24563552457995	5.12802684348167	12.8199857152054	0.0026445313657561	0.310879701276322	Adults3_POS_F
ENSG00000137767	0.351065830925902	5.22155579683566	12.7400267701637	0.00270657658606517	0.310879701276322	Adults3_POS_F
ENSG00000115307	0.245052428903963	6.20866909705765	12.7383884980695	0.00270786501854096	0.310879701276322	Adults3_POS_F
ENSG00000132329	-1.15300966478335	4.97627172127428	12.7285608518637	0.00271560870836285	0.310879701276322	Adults3_POS_F
ENSG00000106460	0.459076377292049	6.09961091961227	12.6847289842521	0.00275045404850078	0.310879701276322	Adults3_POS_F
ENSG00000198900	0.317619327276002	6.55477865949528	12.6474576593146	0.00278048429002944	0.310879701276322	Adults3_POS_F
ENSG00000112379	-0.369867909195726	7.70300773885088	12.6445148139385	0.0027828712377018	0.310879701276322	Adults3_POS_F
ENSG00000145723	0.392594836208157	1.72589912961832	12.63815785551	0.00278803533739955	0.310879701276322	Adults3_POS_F
ENSG00000124785	1.18678531210241	0.984832162370697	12.6312213575276	0.00279368266617193	0.310879701276322	Adults3_POS_F
ENSG00000115091	0.332193890658266	7.39257614585842	12.6216828767809	0.00280146964842389	0.310879701276322	Adults3_POS_F
ENSG00000128928	-0.172458948016407	6.06774483557604	12.6159283827859	0.00280617941359722	0.310879701276322	Adults3_POS_F
ENSG00000198160	0.262329777294613	5.04439388797971	12.6157675339409	0.00280631118963205	0.310879701276322	Adults3_POS_F
ENSG00000196507	-0.501175512276442	4.19119606343648	12.5899306578734	0.00282756979810374	0.310879701276322	Adults3_POS_F
ENSG00000122778	-0.358502666309358	4.79095781744081	12.5668327569976	0.00284672994015523	0.310879701276322	Adults3_POS_F
ENSG00000227855	-0.353394828935007	2.65428609534459	12.5553064615489	0.00285634641871974	0.310879701276322	Adults3_POS_F
ENSG00000156931	0.269442259330597	4.53892102829907	12.5489979858598	0.00286162527085596	0.310879701276322	Adults3_POS_F
ENSG00000278932	-0.502772745294889	1.510981656881	12.491327648408	0.00291040088384408	0.310879701276322	Adults3_POS_F
ENSG00000017260	0.241804730823675	6.89703568891731	12.4793586338174	0.00292064195962083	0.310879701276322	Adults3_POS_F
ENSG00000126778	-0.231835816409233	6.34088288641062	12.461227652613	0.00293623358386807	0.310879701276322	Adults3_POS_F
ENSG00000140299	0.388556824259269	4.85224303582514	12.4576602290485	0.0029393125019199	0.310879701276322	Adults3_POS_F
ENSG00000275457	-0.497379167491968	0.874910447625346	12.4400127659277	0.00295459752635107	0.310879701276322	Adults3_POS_F
ENSG00000115306	-0.408667410643337	7.92855562427756	12.4136945349607	0.00297756083606464	0.310879701276322	Adults3_POS_F
ENSG00000139746	0.274905781945782	4.71790658204803	12.3982510540527	0.0029911301421584	0.310879701276322	Adults3_POS_F
ENSG00000053918	-0.442063919303602	6.4235929650518	12.3957231178009	0.0029933579882991	0.310879701276322	Adults3_POS_F
ENSG00000175189	-1.28195026318879	-1.45047577878425	12.3840110100659	0.00300370441861906	0.310879701276322	Adults3_POS_F
ENSG00000183628	-0.562965266731648	6.04965362605198	12.3786506420438	0.00300845331214551	0.310879701276322	Adults3_POS_F
