gene_id	logFC	logCPM	LR	PValue	FDR	dataset_name	group_name	comparison_name
ENSG00000080200	-0.43071588213626	5.31835793834252	15.5935608231558	7.85215359545381e-05	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000261098	-0.736857805821198	0.456215260773026	14.0490005872232	0.00017810845910053	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000166265	-1.95153352878228	0.81422688404991	13.2524017457821	0.000272230851726444	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000100985	2.68792201887873	4.06694463041698	12.7043299266718	0.000364809884644769	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000223361	-0.970356706933385	0.160805409335869	11.8208257230815	0.000585718789168526	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000147180	-0.662790658828248	2.67047360557088	11.5752413056663	0.000668357621008073	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000102030	0.362509895298537	3.28479784812932	11.2687965284164	0.000788208118515911	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000112964	-1.21944656239937	0.52983254909932	10.7406951815608	0.00104804955726093	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000148690	-0.408882995233025	3.59102996267485	10.7069539423996	0.00106733606398045	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000272518	-0.555498715108696	0.902934534512653	10.7062657843566	0.00106773312886238	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000172403	-0.883276558013123	2.79308652322946	10.6484556228707	0.0011016285646832	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000107864	-0.351978057559298	4.11164182083756	10.4859295184627	0.00120287086069264	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000248098	0.545352821415162	0.708617304504445	10.4801615391105	0.00120663205523163	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000138080	0.964389470791488	0.226898295787835	10.3351328766483	0.00130521727706409	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000137745	1.38797011302224	4.98741711326809	10.1851669322041	0.00141574903656197	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000166377	-0.26070804447437	4.35757313412014	10.17150888279	0.00142627503625805	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000070404	0.958123525358813	1.66633014416739	10.1635128449911	0.00143247416998223	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000272825	0.878840777424846	-0.230484173978329	10.0732771748678	0.00150435219488387	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000231982	0.914338827961396	0.066018226911953	10.0499399424425	0.00152352908577322	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000230409	-0.593711097359492	-0.0821647197992432	9.99259126359988	0.00157171280422827	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000170962	-0.842857260034969	1.92700879256643	9.86226988667691	0.00168702833006957	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000157593	0.266411398132529	5.92442076182306	9.47265374226325	0.00208557453580019	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000152782	-0.638120479889886	2.09164580814114	9.45183572991585	0.00210937877700935	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000122966	0.49708459232073	5.61446284107989	9.38058016412945	0.00219296137907148	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000164626	0.608941864406336	5.5848242641366	9.37746842889074	0.00219668705159764	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000227081	-0.576721262120286	1.21618967174109	9.36990791528407	0.00220576600762402	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000174373	-0.294513040783815	5.2342746171238	9.19231389031605	0.00243033469228562	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000267194	-0.704215533593532	1.33231724173406	9.12763985114098	0.0025177631642635	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000171109	-0.182743364204931	6.09930208346679	9.08514343998894	0.00257694270597999	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000134709	-0.484232873665878	5.86874457262456	9.06423360615425	0.00260657762155757	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000117394	0.312139067616419	8.10365155332548	9.00116264577034	0.00269807906123195	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000185668	-1.53505790454696	1.88062544305705	8.94548824866011	0.00278155737851668	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000226051	-0.786486428363793	1.83478469729878	8.89310946210524	0.00286248833361927	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000137831	-0.531169269817793	5.355643199807	8.85918111946504	0.00291618367762533	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000176928	-0.748085370600164	2.48430325625582	8.78996233313939	0.00302892503170101	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000232653	-0.557555105083317	1.07354078336296	8.60038380480592	0.00336092166418396	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000119950	-0.312549888743454	5.14290300406646	8.54715695927404	0.00346062291725006	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000163659	-0.482689925475511	5.61613845651666	8.50194483005315	0.00354767083033844	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000095574	-0.254496893026006	4.40153484122175	8.35837074936834	0.00383914633434411	0.99825960567049	Elderly1	POS_F	baseline_D2
ENSG00000244479	-0.649402107883776	2.19696982167053	8.31128367636485	0.00393995354489408	0.99825960567049	Elderly1	POS_F	baseline_D2
