gene_id	logFC	logCPM	LR	PValue	FDR	dataset_name	group_name	comparison_name
ENSG00000167771	1.2174761301993	0.644326709742522	18.4068288850347	1.78417420963388e-05	0.169613455659995	Elderly1	POS_M	baseline_D2
ENSG00000104899	1.44901735932776	0.169122460595829	18.0754448411009	2.12322032496708e-05	0.169613455659995	Elderly1	POS_M	baseline_D2
ENSG00000158019	-0.717312912063025	4.84432160144792	17.2208509966562	3.32763979786307e-05	0.177219003501527	Elderly1	POS_M	baseline_D2
ENSG00000228801	0.851271393805245	1.70036911965729	14.6047370653478	0.000132580853430827	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000163545	-1.32185119043961	4.49925224447939	14.1342219982062	0.000170218732381693	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000100504	-0.843963287414338	6.88574189618212	13.8453496077763	0.000198487336283867	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000225265	1.73971429893429	0.67727798635486	13.8041993336826	0.000202882256813135	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000215301	-0.645373108251612	9.16228187250411	13.7676868213081	0.000206863888101987	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000221890	1.28187163406099	2.67442090920885	13.6273527087232	0.000222913969764197	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000176783	-0.424534822750888	5.11386402270138	13.5701353522569	0.00022981280761182	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000196388	0.801230930284813	2.27970025453862	13.5495464205733	0.000232347567216006	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000255121	1.6276033949514	0.542286229469312	13.5243466890912	0.00023548835339243	0.313533118512572	Elderly1	POS_M	baseline_D2
ENSG00000171502	0.852053018865509	2.18689104872206	12.9083853762995	0.00032711334970058	0.375796578221278	Elderly1	POS_M	baseline_D2
ENSG00000247317	1.13430858041258	0.879888020095544	12.811460392646	0.000344502554644518	0.375796578221278	Elderly1	POS_M	baseline_D2
ENSG00000119979	-0.538243678985754	4.93379831131871	12.6290377922096	0.000379800619791668	0.375796578221278	Elderly1	POS_M	baseline_D2
ENSG00000058335	1.29934919938987	0.426125361672695	12.5866325443782	0.000388515518987796	0.375796578221278	Elderly1	POS_M	baseline_D2
ENSG00000254231	1.25294841370488	0.397624385894937	12.5328536544181	0.000399858661185562	0.375796578221278	Elderly1	POS_M	baseline_D2
ENSG00000131724	-0.536382101768393	7.10395516606606	12.340697691023	0.000443189354160552	0.391276802437581	Elderly1	POS_M	baseline_D2
ENSG00000246777	1.24797565874701	0.384074979007937	12.2497917478829	0.000465310086143459	0.391276802437581	Elderly1	POS_M	baseline_D2
ENSG00000114316	-0.466426410528358	6.15650422769079	12.1331274277805	0.000495339812188297	0.395702208966621	Elderly1	POS_M	baseline_D2
ENSG00000100030	-0.431128180975199	7.57194400001525	12.005286375554	0.000530498589539582	0.403608379289233	Elderly1	POS_M	baseline_D2
ENSG00000144228	-0.556285217714871	5.54318117498055	11.8238713094932	0.000584761509575055	0.424669756294575	Elderly1	POS_M	baseline_D2
ENSG00000273329	0.994549020293364	0.916764628063801	11.4902278451153	0.000699630597688476	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000175920	1.1702435813576	1.29570345006939	11.4083690888108	0.00073113987910604	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000272405	1.19555582725433	2.16898698831921	11.2851977122237	0.000781275118880374	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000231607	-1.01814057133188	0.781781744470262	11.1922639985697	0.000821390625094813	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000250959	0.889267089381129	1.1085512847021	11.1279584350749	0.000850361359419026	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000064651	0.698565866682944	7.32881546358585	11.115142607408	0.000856257406449327	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000229953	1.28798167571288	0.0829527281933812	11.0946137204934	0.000865788159373481	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000267296	1.15664675070727	0.446629865973871	11.0442890799716	0.000889608100040468	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000020577	0.822526971573566	4.23563895922384	10.9572362276361	0.000932387804550598	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000174327	0.90388228110444	3.5486778196581	10.860957626045	0.000982128954231571	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000253716	1.04814211578934	0.989850111440353	10.8389200128699	0.000993886843226039	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000111897	-0.403408519186327	7.42553986410725	10.8306123756384	0.000998356133992198	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000213246	-0.471673933032945	5.75453307437731	10.808398146459	0.00101040689848307	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000004139	0.814749853010568	3.37201194940931	10.8075538311374	0.00101086781300152	0.448628751342367	Elderly1	POS_M	baseline_D2
ENSG00000136895	0.797748319079441	2.07548491806613	10.6816790805368	0.00108201804038131	0.460066468652144	Elderly1	POS_M	baseline_D2
ENSG00000169282	0.879983196523055	1.50641466092996	10.6571469752427	0.00109646393110105	0.460066468652144	Elderly1	POS_M	baseline_D2
ENSG00000104904	-0.474330049506984	7.83200984991482	10.4616825049074	0.00121876222634559	0.460066468652144	Elderly1	POS_M	baseline_D2
ENSG00000158615	-0.586394836830402	6.65015788277828	10.4205169646814	0.00124623004102038	0.460066468652144	Elderly1	POS_M	baseline_D2
