gene_id	logFC	logCPM	LR	PValue	FDR	dataset_name	group_name	comparison_name
ENSG00000019186	-1.42738077227571	4.44193173866405	15.2208258207362	9.56428374403481e-05	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000179031	0.742271959043649	0.647340523666285	13.7140112117213	0.000212860527763467	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000104635	-0.425155778441825	3.90906018002814	12.8620650758984	0.000335310364276949	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000104998	-0.768310485486403	2.18930203221434	12.2047576319307	0.000476677947528699	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000151835	-0.506028994771112	4.10042415297936	11.7891936070519	0.000595755357599936	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000133619	0.529909959257951	3.1516722343577	11.5683037764631	0.000670855875781679	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000151746	-0.410715536132196	3.03677965948927	11.2277202583782	0.000805845711625451	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000245648	-0.649233945937573	1.74127676427764	11.0855470179805	0.000870031541857465	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000227375	-0.7947147651962	0.566835369663294	10.825825381195	0.00100094063524991	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000154645	-0.831380219594782	0.233624930472873	10.3644820019104	0.00128462939262548	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000181856	-0.605536628161484	0.487392729631323	10.1029587775271	0.00148031464243758	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000248098	0.472079016346634	0.708617304504445	9.96777741929621	0.00159303680898864	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000137880	0.4672864325376	1.52334745684294	9.46413211506525	0.00209528543550458	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000148840	-0.324972929106949	5.02568410362887	9.43527399033681	0.0021285128720223	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000234585	0.386086068319998	1.34114737391851	9.38673928156796	0.00218560597017499	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000173451	-0.414216081386046	1.6875756607087	9.30935636333314	0.00227986559976275	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000178761	0.330311077668324	4.25072878139108	9.18743828035484	0.00243681697684681	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000156469	-0.315877571911786	3.14243622555388	9.16790409343925	0.00246296478832928	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000270426	0.513275952845691	1.23171314922007	9.12395406607589	0.0025228408184148	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000204060	-0.513330571503091	0.58049665811305	8.96052700348216	0.00275875302035007	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000157064	-0.790642454268849	0.281247392539999	8.89277575827699	0.00286301153702076	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000136872	-0.736631094440961	0.907640391231605	8.79865479356793	0.0030145273512448	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000037897	-0.400968152734733	2.38605416641445	8.62594905329807	0.003314077326645	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000163536	-0.63460708391049	1.51906955630807	8.58249439160521	0.00339410100479741	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000224543	0.712501123669414	0.358874429875524	8.45953366920767	0.00363134947485603	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000279384	-0.682307495305587	0.0648316755540754	8.44671466226397	0.00365703474779131	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000136870	-0.391118779274324	4.47028471809241	8.35741244121708	0.00384117156170614	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000278619	-0.44360520895463	1.52630119445278	8.33114360639519	0.00389711170137706	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000135763	-0.26039918038118	3.58499862321884	8.19042330397583	0.00421120963309853	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000271976	-0.38325944712017	1.66085291715811	8.17525343066917	0.00424657356948605	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000133101	-1.63975274276106	2.77384958396952	8.11820586194618	0.00438229070691977	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000132915	-0.707013437354439	0.575106436667033	8.0813621066442	0.00447228177998029	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000147592	-0.286978500236974	4.06711345804146	8.07715912973938	0.00448266643829971	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000235859	0.350809331065374	2.56660483968869	8.03343741517676	0.00459216082041826	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000197885	-0.297410035164074	3.28079262009417	8.03138425062904	0.00459736910900383	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000188917	0.261545361803729	4.98595699554318	7.9913670762608	0.00470009128416668	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000279368	-0.698369982166704	0.580879512627336	7.96754165513156	0.00476235727261983	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000011243	0.268640750400976	5.43304204444998	7.87420071596537	0.0050145030406305	0.999057257528492	Elderly1	NEG_F	baseline_D2
ENSG00000075131	-0.403712810302969	2.07401920207742	7.85763968042221	0.00506064133492297	0.999057257528492	Elderly1	NEG_F	baseline_D2
