gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	group
ENSG00000000003	10130.4927555773	0.433116054997091	0.325748399139401	1.32960301920545	0.1836491028388	0.932933429695424	Adults3_NEG_F
ENSG00000000419	1671.40977096278	0.181800916086825	0.139023485412535	1.30769931100024	0.190975317138329	0.932933429695424	Adults3_NEG_F
ENSG00000000457	985.30873691143	-0.0699892935140509	0.135878955042482	-0.515085603154431	0.606493202625325	0.963807001978503	Adults3_NEG_F
ENSG00000000460	210.673793434344	0.357080511338611	0.311132373394972	1.14768035046392	0.251100545801049	0.932933429695424	Adults3_NEG_F
ENSG00000000938	1257.13657119038	-0.374666283758998	0.861077371292315	-0.435113378019323	0.663480133370231	0.967080108599973	Adults3_NEG_F
ENSG00000000971	9484.98735030085	0.0902712574274907	0.25066586776018	0.360125844950921	0.718753026172447	0.973726566935283	Adults3_NEG_F
ENSG00000001036	2848.77390795548	-0.00557596057054714	0.138738944685345	-0.0401903054920393	0.967941406483658	0.998120042307101	Adults3_NEG_F
ENSG00000001084	11246.6457716715	0.1640901170116	0.362832662213243	0.45224736938143	0.651090786555577	0.967080108599973	Adults3_NEG_F
ENSG00000001167	1233.70968489564	-0.252644746134813	0.261266789239729	-0.966999084996584	0.333544491079038	0.932933429695424	Adults3_NEG_F
ENSG00000001460	1328.77337025128	0.764007525875523	0.509926505611795	1.49826988294889	0.134063145546945	0.932933429695424	Adults3_NEG_F
ENSG00000001461	5160.35783155097	-0.0956128590136018	0.132944248305615	-0.719195153097596	0.472020685381494	0.944184537819089	Adults3_NEG_F
ENSG00000001497	2455.82101511337	0.0558266693678306	0.105292240711555	0.530206869856307	0.595968508450008	0.962530615054229	Adults3_NEG_F
ENSG00000001561	4727.80621595282	0.105597423650649	0.27783313017605	0.380074988118718	0.703889751682473	0.972620377870106	Adults3_NEG_F
ENSG00000001617	10683.0691082215	-0.296437476911446	0.345331561077841	-0.858414087569095	0.390663851379332	0.933418209784204	Adults3_NEG_F
ENSG00000001626	616.137472565206	0.138688771709081	0.337602765545311	0.410804607850487	0.681215814142977	0.968832067919186	Adults3_NEG_F
ENSG00000001629	2916.93169260277	-0.170605613433782	0.103831850590051	-1.64309518191453	0.100363241586803	0.932933429695424	Adults3_NEG_F
ENSG00000001630	546.741172045162	-0.677746271830736	0.394578485542364	-1.71764629006355	0.0858611515635946	0.932933429695424	Adults3_NEG_F
ENSG00000001631	1184.3237700238	0.00199608352897622	0.154753744409746	0.0128984506099647	0.989708810758396	0.999287325581971	Adults3_NEG_F
ENSG00000002016	247.282072251079	-0.170928143720911	0.333614545691256	-0.512352191858855	0.608404543937623	0.963807001978503	Adults3_NEG_F
ENSG00000002079	35.6749773702082	-0.454008902248031	0.405140294952609	-1.12062144374244	0.262449033265127	0.932933429695424	Adults3_NEG_F
ENSG00000002330	1848.05453481698	0.0708233790300261	0.196873970860375	0.359739678742269	0.719041816442232	0.973726566935283	Adults3_NEG_F
ENSG00000002549	13973.3650501645	0.504436872745082	0.38753138687777	1.30166714187768	0.193030196659723	0.932933429695424	Adults3_NEG_F
ENSG00000002587	15664.7484442048	0.160535313229544	0.307025209536081	0.522873393595644	0.601062360984203	0.962530615054229	Adults3_NEG_F
ENSG00000002726	72.150229883291	-0.0269977252750792	0.67604728095141	-0.0399346703045459	0.96814521023395	0.998120042307101	Adults3_NEG_F
ENSG00000002822	1768.57135021877	-0.0104429576759996	0.216511244612195	-0.0482328652015491	0.961530658016121	0.996922021962543	Adults3_NEG_F
ENSG00000002834	18597.2649073405	-0.0210346740338376	0.130416817526951	-0.161288048832281	0.871866535676904	0.99065702390539	Adults3_NEG_F
ENSG00000002919	1426.13119009196	-0.295769502618562	0.145500908669226	-2.03276739178962	0.0420760290122628	0.932933429695424	Adults3_NEG_F
ENSG00000002933	375.693323677606	-0.325045990078929	0.655292033173632	-0.496032262905296	0.619871648528915	0.963907189350685	Adults3_NEG_F
ENSG00000003056	4122.25410239266	-0.0993938572725437	0.143082206635514	-0.694662597186098	0.487266773197255	0.944255289654916	Adults3_NEG_F
ENSG00000003096	133.655829105096	0.702939011259281	0.694386295101029	1.01231694262775	0.311386536545082	0.932933429695424	Adults3_NEG_F
ENSG00000003137	195.622548435007	0.993665190667112	0.632719890429326	1.57046618210923	0.116306695997958	0.932933429695424	Adults3_NEG_F
ENSG00000003147	1067.86420743736	0.111378522124558	0.228970144545655	0.486432509991928	0.626660545404923	0.963907189350685	Adults3_NEG_F
ENSG00000003249	1191.2635168803	-0.0607686859293425	0.248038939780638	-0.24499655571454	0.806459098249055	0.983864658907371	Adults3_NEG_F
ENSG00000003393	1483.20716341339	0.0226155872071648	0.1582344048016	0.142924588590712	0.886349739043606	0.992223933729614	Adults3_NEG_F
ENSG00000003400	1168.09599463742	0.400665471270706	0.319866618990154	1.25260170172068	0.210350695255631	0.932933429695424	Adults3_NEG_F
ENSG00000003402	9869.80441704058	0.0444830817318115	0.257363434151245	0.17284149894297	0.862776016472558	0.988388385538014	Adults3_NEG_F
ENSG00000003436	272.644554770539	0.304247632252909	0.326415268887743	0.932087623503735	0.351291243636448	0.932933429695424	Adults3_NEG_F
ENSG00000003509	415.231444343228	0.133862739437874	0.139911083476646	0.956770086482947	0.338683313855205	0.932933429695424	Adults3_NEG_F
ENSG00000003756	2525.79229878037	0.0442001746195274	0.158522390245535	0.278826067100463	0.780378308814738	0.981032312354926	Adults3_NEG_F
ENSG00000003987	101.28340261353	0.496158065567769	0.464957824832905	1.06710337813129	0.285925156565362	0.932933429695424	Adults3_NEG_F
